item_id,repost_cnt,like_cnt,comment_cnt,is_origin
5101769321878236,100,6359,130,0
5101768890125050,0,243,9,0
5097844394428402,1,40,20,0
5101774120424893,0,39,13,0
5101763893660500,0,57,27,0
5097754692683732,0,125,8,0
5097734095508086,531,171,36,0
5101768167392580,24,1163,82,0
5101063250381372,37,2428,159,0
5101774647591261,19,1613,239,0
5101769738946228,13,1647,42,0
5101771808573527,22,2770,205,0
5101696409666893,1,183,7,0
5101770043034028,17,1027,21,0
5097766758124834,6,70,7,0
5101779044008212,1,97,16,0
5101769348612492,0,43,25,0
5101062310858351,0,380,3,0
5101783053762969,0,182,4,0
5100247305159348,13,1004,13,0
5101767270338697,0,38,19,0
5101013883161097,68,1673,127,0
5101775439003850,4,169,4,0
5101064120699779,14,1149,37,0
5097745052336907,3,19,8,0
5097758658921368,0,360,136,0
5101716819150698,2,66,89,0
5097762184760076,3,287,14,0
5101769484929367,9,543,16,0
5101783416572527,81,2116,270,0
5097850768461794,1,67,5,0
5097465940812274,0,5,17,0
5097817175495157,22,327,11,0
5117738773652070,0,115,17,0
5097876178863218,88,247,14,0
5097745268342865,0,12,9,0
5097766948964847,56,697,53,0
5097733490216005,0,166,6,0
5097746115333267,1,22,5,0
5101044978158104,4,3,4,0
5100220512470950,4,249,5,0
5101061702422124,0,220,3,0
5101779794004304,1,185,7,0
5100366863794364,1,79,3,0
5101739080943369,1,110,38,0
5097745615945986,7,1215,99,0
5097721606178080,2,63,25,0
5100372798738722,91,459,76,0
5097719591606843,529,195,30,0
5097773022838870,117,474,48,0
5101738600172597,8,327,9,0
5097744777611019,534,79,30,0
5097853342713712,65,2712,94,0
5099624868349035,0,48,5,0
5110039242869093,0,7,8,0
5109983387060680,0,6,7,0
5097465940812274,0,5,17,0
5088005671363328,0,124,10,0
5117775762959339,0,285,15,0
5117764651461343,0,89,60,0
5098518557754504,0,25,30,0
5084787173762515,2,733,19,0
5101684728791110,2,46,6,0
5101706631446659,0,65,13,0
5100567435936748,3,803,125,0
5097813325383382,0,56,5,0
5097770568909395,0,37,12,0
5097764266705546,0,72,7,0
5114703564768402,0,74,7,0
5097768861308587,0,33,4,0
5113692658340026,6,5,9,0
5113758871455281,0,45,4,0
5114421877672313,4,98,6,0
5097761718405001,251,807,40,0
5097750037008197,50,361,49,0
5097733017308777,0,151,24,0
5097727946658141,6,69,5,0
5097732971435011,8,97,5,0
5097816886084766,0,89,11,0
5097727495243766,15,304,20,0
5097736963096870,12,287,32,0
5097741311022605,17,500,23,0
5097820464611724,10,115,18,0
5103212737331501,0,78,8,0
5097735420121095,0,108,5,0
5097747486867945,21,234,27,0
5097758840588771,3,197,18,0
5097741447072159,10,413,8,0
5097741415878708,317,6281,441,0
5103216092776084,0,36,18,0
5097730433096519,108,984,145,0
5097757860171646,0,70,84,0
5097794146665321,2,103,7,0
5097737823715604,13,163,146,0
5097744056452424,0,72,20,0
5097759988258003,11,418,58,0
5097728728371162,4,472,27,0
5097735978224711,0,44,12,0
5097734566840621,13,374,18,0
5097737328791726,40,138,7,0
5097729982204700,2,100,3,0
5097763622882260,35,1332,158,0
5097729000735579,1,137,22,0
5097752929242930,0,79,42,0
5097724286340881,3,107,35,0
5087185776151912,0,123,3,0
5097773212894377,2,50,6,0
5097736087803418,9,2967,230,0
5097745190753076,0,144,60,0
5097742680462233,0,30,3,0
5097739321346653,0,78,32,0
5097738209070957,1,256,42,0
5097753530602127,6,215,7,0
5097744090273453,79,1754,59,0
5097752612308981,11,111,14,0
5117355832913255,0,75,6,0
5097761718405001,251,807,40,0
5097728138547731,432,43671,2548,0
5097633419101015,0,109,10,0
5097745936024059,41,2829,416,0
5097767477447674,9,216,4,0
5097731377335031,0,26,4,0
5097732551742163,0,47,14,0
5097735928418368,6,331,34,0
5099287727317642,0,154,21,0
5117787292575700,1,36,3,0
5100361519727499,3,214,33,0
5101729289080304,6,207,32,0
5101694486840403,19,705,10,0
5101686962783729,12,534,15,0
5101734013963294,0,34,11,0
5110546992735122,0,68,81,0
5091574275113807,26,458,11,0
5101747725407333,21,186,12,0
5101708762155984,4,126,43,0
5113761195105757,29,154,42,0
5101717837057967,0,57,6,0
5093131756765620,21,339,12,0
5097865471068136,0,86,10,0
5100361771912867,0,1,3,0
5100566873640019,0,0,3,0
5115237285501211,0,54,3,0
5097830672763256,0,84,120,0
5097826967098287,56,1048,70,0
5114031639630102,4,448,34,0
5114041834144263,0,206,6,0
5097867419583367,0,56,18,0
5115082851488270,1,400,96,0
5097842844374549,0,90,10,0
5097835469213961,5,294,19,0
5097821408067973,11,880,30,0
5114033906912556,0,37,3,0
5097835068919480,0,108,8,0
5097826677954614,7,730,49,0
5101722281971037,3,57,5,0
5097823621615561,1,98,13,0
5097831341755634,3,530,40,0
5097828291190107,5,192,3,0
5117751179617348,0,47,120,0
5097844678334886,0,98,11,0
5097824318394343,14,4691,833,0
5097817811190744,2,105,57,0
5097853909731251,5,1667,250,0
5097838961492827,0,141,8,0
5097826763408712,2,183,74,0
5117759711093957,0,26,7,0
5097828281485316,11,1499,124,0
5097842492571979,3,178,18,0
5097828290139553,0,31,7,0
5097827330688031,8,780,28,0
5101708604868878,5,116,10,0
5097839931955280,0,109,3,0
5097837094244275,0,125,43,0
5101713132618343,0,41,3,0
5088253193491539,6,202,4,0
5097836425512594,2,488,18,0
5101705668594797,3,191,10,0
5101701378081031,96,812,77,0
5097827502133961,9,3289,306,0
5097837641862276,0,114,11,0
5097819386413208,8,1188,448,0
5087187471698517,4,586,200,0
5097831284870221,0,76,19,0
5097841309778381,1,65,37,0
5117793718248767,0,71,9,0
5098103344465183,0,121,5,0
5097834009595300,0,37,21,0
5088760308179366,1,63,53,0
5097828873929450,0,99,43,0
5097827410116631,19,1485,84,0
5097840260942986,1,61,3,0
5117786970662231,0,7,3,0
5094190507626609,227,1403,89,0
5097828495921129,32,3293,262,0
5094202937447124,373,1917,289,0
5094181250274969,76,134,11,0
5097827962985981,118,8988,414,0
5094780973876590,118,668,200,0
5087185357506715,2,220,20,0
5117764331385099,0,119,7,0
5097828374810798,0,33,4,0
5097836639159238,6,687,81,0
5113759582132557,0,54,3,0
5094205267120539,23,567,17,0
5097745615945986,7,1215,99,0
5097768066487773,6,383,16,0
5097834237658669,561,69,32,0
5113682567364745,3,4,8,0
5097790715729050,0,44,9,0
5105351394857291,0,35,3,0
5097772556224149,0,82,3,0
5097790071376112,0,70,3,0
5097784969531458,0,87,3,0
5115131149421899,0,42,4,0
5115101146778781,3,81,7,0
5114731759141720,0,343,22,0
5115110240814018,0,106,51,0
5105344437029008,85,1939,157,0
5113766356192016,4,217,6,0
5114041015731329,7,151,8,0
5114037740242664,0,42,3,0
5114036621152073,5,187,5,0
5113763560947904,1,147,8,0
5114041497814890,50,593,40,0
5113765408020891,1,181,4,0
5097770191159894,8,114,20,0
5114045835249981,0,40,7,0
5097758797073981,1,84,15,0
5103217198765212,42,1021,73,0
5114726241797617,4,260,44,0
5114694495110053,3,221,53,0
5114724302457043,10,1174,63,0
5114727223002310,1,312,28,0
5087180630262242,15,850,27,0
5114693385717199,7,587,5,0
5093780896876714,10,301,5,0
5089142820047484,0,0,220,0
5102698846487603,0,4,53,0
5097871302722473,0,0,225,0
5113445902977730,0,0,4,0
5115938496053650,1,1,220,0
5115571283431746,0,2,230,0
5087174397264972,0,175,5,0
5113672630013121,1,172,8,0
5095821080789165,0,63,3,0
5115082779918905,0,35,25,0
5109983584458280,0,8,12,0
5095267921568214,0,76,16,0
5110034197122946,1,7,4,0
5101081988173727,1,46,5,0
5115073248890974,22,503,31,0
5095843978281117,1,48,11,0
5101066391913477,0,99,4,0
5101061702422124,0,220,3,0
5117359960105891,1,38,13,0
5099595747300509,169,2665,201,0
5088260060353205,35,399,34,0
5114727489342755,2,120,5,0
5114725577525523,15,214,54,0
5100636846164192,0,8,10,0
5114759185696569,0,119,4,0
5114743471734801,0,66,3,0
5117759445017526,0,66,4,0
5105359413054468,2,45,3,0
5101689592348780,663,9591,650,0
5101692540683683,50,679,80,0
5110049091880979,8,3,16,0
5101694125346981,563,6993,448,0
5101658021563792,2,30,6,0
5101652027379394,0,39,7,0
5105341933817275,160,8753,284,0
5094190406699034,0,118,12,0
5107177646197684,0,43,5,0
5087171763244684,0,83,18,0
5097719272310262,2,68,9,0
5094181142532336,1,60,3,0
5094220668602823,1,76,4,0
5090513718616473,1,153,8,0
5105030409753185,0,35,6,0
5101722508986629,0,77,8,0
5101709807848626,2,134,14,0
5101645987583475,1,212,18,0
5101723211271674,1,56,6,0
5097707406623623,7,223,40,0
5097724104677364,9,607,63,0
5097708660982926,0,43,13,0
5097761718405001,251,807,40,0
5097735928418368,6,331,34,0
5110133812365639,0,32,4,0
5097633419101015,0,109,10,0
5105340914339718,0,139,18,0
5110049816707229,0,6,15,0
5091246775214940,0,164,3,0
5106065526752901,98,290,60,0
5094456979621594,0,1363,140,0
5109983471209644,0,6,10,0
5100220332114857,45,1041,36,0
5105344399541711,30,3,4,0
5114073029288766,0,99,29,0
5111890781406943,7,90,8,0
5104895457231777,8,117,146,0
5113695313330628,5,7,9,0
5113445902977730,0,0,4,0
5102190722810312,2,109,256,0
5089142820047484,0,0,220,0
5102698846487603,0,4,53,0
5097871302722473,0,0,225,0
5115571283431746,0,2,230,0
5115938496053650,1,1,220,0
5097793826586939,1,67,13,0
5097817274060690,0,59,9,0
5097817576310385,1,112,9,0
5114746791789951,0,14,8,0
5097803746120556,0,106,4,0
5114713708954603,6,383,23,0
5114716538798839,1,94,9,0
5114712297833273,440,2665,142,0
5114726994678245,60,1271,30,0
5114695243008604,32,1287,60,0
5114074882903344,4,468,52,0
5114718681565536,1,68,6,0
5097742181337083,0,25,12,0
5097734738543551,1,145,13,0
5114727223002310,1,312,28,0
5097741659144402,0,61,5,0
5102056430111856,5,10,122,0
5097729690700782,0,46,8,0
5097727780195938,0,34,4,0
5114726241797617,4,260,44,0
5097719184754032,6,363,11,0
5097725718698292,0,47,3,0
5114700658642715,28,855,12,0
5097729393428702,19,95,49,0
5114700519704577,8,1679,68,0
5114714080152328,4,60,73,0
5114695763101211,37,831,12,0
5097741525191527,1,195,9,0
5114698289382575,1,118,6,0
5114693004559497,6,569,11,0
5114707128353839,77,4486,61,0
5086523655196063,108,1063,134,0
5087210263809111,12,20,19,0
5092641995230731,200,49771,1259,0
5114692523528263,46,1435,31,0
5097861986913696,6,2070,271,0
5108666901205783,8,691,17,0
5097844394428402,1,40,20,0
5097842565975942,14,165,18,0
5114752760811520,10,635,9,0
5114726739088087,1,82,4,0
5097804383128848,170,2379,103,0
5097398840596024,0,37,14,0
5106082231360052,10,84,19,0
5100256073089438,0,212,6,0
5114724731585596,2,44,3,0
5105038460456276,2,1092,156,0
5097859340569581,1,135,27,0
5097863935954811,11,268,12,0
5105346393671147,0,79,26,0
5097861993990451,0,117,29,0
5101684661683743,28,231,3,0
5105029748887437,1,230,22,0
5114747969867597,1,134,3,0
5114752103877000,0,28,8,0
5114755828420363,6,507,58,0
5097779997708440,24,257,5,0
5115090284577017,2,91,7,0
5114754501184094,3,94,3,0
5114036526257757,0,228,4,0
5114750015114532,0,33,3,0
5106070894939372,3,372,6,0
5097720605576940,9,80,6,0
5114753665470281,1,28,3,0
5097827309457493,9,648,29,0
5114035676119066,2,209,6,0
5114040055762526,82,1399,180,0
5097861957814059,0,47,6,0
5097831811783027,0,49,3,0
5115451438532217,1,252,23,0
5097392602349762,2,274,6,0
5114729125386350,0,34,5,0
5114726387028308,0,34,3,0
5114766502920255,2,85,9,0
5114735878738833,0,56,12,0
5100220512470950,4,249,5,0
5114752382009406,32,611,95,0
5097842160965051,0,46,6,0
5114739849433222,0,46,15,0
5114724458954981,4,304,6,0
5114724656088732,2,111,89,0
5114729506277425,9,300,7,0
5114720791299658,7,350,8,0
5115515200083332,44,816,149,0
5114728548666811,24,2129,84,0
5114726455706301,1,73,7,0
5114724566174432,1,121,23,0
5114725499144651,1,80,6,0
5106080483641312,38,1142,72,0
5097826624738000,22,917,40,0
5112707394835879,29,1751,476,0
5103215458387593,16,453,62,0
5106077180103861,16,203,50,0
5097824557468686,18,691,16,0
5113700677583073,32,19,18,0
5097848221470079,6,229,4,0
5097871302722473,0,0,225,0
5102698846487603,0,4,53,0
5089142820047484,0,0,220,0
5113445902977730,0,0,4,0
5115571283431746,0,2,230,0
5115938496053650,1,1,220,0
5113671174327400,11,89,27,0
5101711595407231,0,194,42,0
5101705158988085,2,241,41,0
5114039430026955,0,54,4,0
5101697485243707,1,228,10,0
5101700928767512,1,257,26,0
5101744817704266,0,40,14,0
5101694805869410,1,145,23,0
5114703521252547,2,143,15,0
5114037979058539,2,250,7,0
5101697456668902,1,139,14,0
5101694788832590,2,156,19,0
5101701956371374,12,300,73,0
5101728527292372,2,144,21,0
5097763370436256,3,4,4,0
5101694115646024,1,120,13,0
5101698211907815,0,140,20,0
5114035450152556,0,139,8,0
5101698811692071,0,134,15,0
5097396343675276,4,223,41,0
5113671603194493,0,17,13,0
5101705807531013,0,100,14,0
5100385323458360,0,120,27,0
5108623972239337,10,154,21,0
5113672074789213,0,71,5,0
5101723460831216,29,474,29,0
5108619897210826,3,240,15,0
5114040802872366,1,236,3,0
5097742463145855,0,13,10,0
5114719885595433,0,41,8,0
5088257152911895,0,106,5,0
5114719281089056,2,181,6,0
5101710169605239,27,124,29,0
5112284998796735,1,17,21,0
5113683097161941,5,132,14,0
5114712628399870,0,104,18,0
5101739071504878,0,35,23,0
5101763564933175,1,88,8,0
5112273218307253,29,5236,460,0
5112277504100131,1,519,68,0
5101695454938475,17,737,43,0
5101731990211154,0,63,10,0
5097766018352128,0,9,4,0
5114741884193308,10,255,34,0
5114744127624942,5,206,8,0
5114744988239563,4,1107,47,0
5114746653114654,8,793,51,0
5114744387670955,26,1318,43,0
5113758487419827,0,47,27,0
5114033489318663,0,148,3,0
5114746928104083,35,1923,69,0
5113687373516585,2,65,19,0
5113759733123068,0,35,59,0
5097729309808575,13,121,11,0
5107170710657844,0,206,15,0
5110149067052404,0,159,4,0
5105034826351855,7,213,8,0
5094220931008350,19,1014,38,0
5107174227838993,0,28,4,0
5105033783805262,15,386,15,0
5105028681959483,156,2509,381,0
5100989478603143,1,474,3,0
5105036883659443,0,46,27,0
5097830005608928,18,1199,14,0
5094202978074998,12,492,22,0
5105029638524609,10,354,17,0
5094780973876590,118,668,200,0
5097741296865394,0,169,7,0
5094202249839177,5,688,14,0
5116328500797902,0,51,4,0
5105030397431315,38,2281,79,0
5097767324352643,2,180,4,0
5099617374442319,17,599,96,0
5094903870923960,1,25,9,0
5114702785679099,66,60,81,0
5097719218045402,10,341,7,0
5116322543313265,0,72,19,0
5100996076766083,68,3306,84,0
5106894511541314,382,1409,125,0
5097768066487773,6,383,16,0
5094202937447124,373,1917,289,0
5099628020894873,9,348,17,0
5094207733630246,1,60,12,0
5115179088216077,0,68,5,0
5100361351697166,0,34,4,0
5094207116804629,45,392,7,0
5094205195554268,10,61,22,0
5100355947862157,0,87,19,0
5101077846558103,0,111,45,0
5115209836401770,0,47,3,0
5100361146434864,2,98,17,0
5107115645472609,3,72,107,0
5105028819587645,7,8,7,0
5114750427466339,0,18,9,0
5097832103543945,1,52,6,0
5093780321471456,0,51,13,0
5097816596157364,0,80,4,0
5093792705416517,0,53,5,0
5097864328384007,0,106,12,0
5094398692167012,0,323,19,0
5097859647278056,15,324,20,0
5101770187738852,0,177,61,0
5094455757771025,0,82,7,0
5097845539733538,0,68,14,0
5097836766827023,0,196,15,0
5087178583182540,1,151,66,0
5097866139796954,0,324,23,0
5097841150138196,1,261,13,0
5097857420627543,1,272,9,0
5097845072597863,0,186,34,0
5097830691638556,0,100,10,0
5097840822719062,0,83,6,0
5097858942895736,0,88,27,0
5097838021186779,0,58,6,0
5097840268809386,0,58,5,0
5097860030795110,0,103,8,0
5097831729468451,0,116,9,0
5097831664719865,0,149,21,0
5097775652146833,0,88,24,0
5097768167146817,7,131,18,0
5087175592644968,50,397,42,0
5094206059845764,1,63,10,0
5117750131041593,1,53,5,0
5097767908674342,0,146,6,0
5097759843289501,4,1375,46,0
5117746478588481,0,489,83,0
5094189438342640,1,34,5,0
5097764092643318,0,74,10,0
5097740008951832,1,187,8,0
5085130351714924,3,25,5,0
5094201444536230,8,1464,85,0
5087173697341741,43,423,96,0
5097861986913696,6,2070,271,0
5100370988892930,15,391,24,0
5100379061360891,62,1896,30,0
5100361519727499,3,214,33,0
5097753514870801,108,326,23,0
5101081757487162,17,454,31,0
5114752924386523,89,681,51,0
5110051857762924,0,6,14,0
5109998613430331,1,67,14,0
5097864269403596,1,104,58,0
5101659573715644,3,73,9,0
5112270855867709,13,834,46,0
5107173904089294,1,99,4,0
5107175397002436,0,38,11,0
5106077428880551,14,738,25,0
5112312811229380,3,277,4,0
5101705270396602,0,78,22,0
5097724423439252,73,3561,116,0
5106084401124178,4,771,28,0
5106083834629507,23,2306,251,0
5106083790328480,22,2719,288,0
5106082810954713,163,4112,530,0
5106083288843576,59,3711,477,0
5088256843055957,1,47,4,0
5097794146665321,2,103,7,0
5106076950987853,5,1171,63,0
5106084629185429,26,2683,326,0
5114759265914458,0,31,14,0
5107238803607225,0,81,32,0
5105445424079203,0,81,3,0
5102125783187866,53,3014,130,0
5114746189910211,0,50,5,0
5108947800822450,1,41,5,0
5107246843564579,0,68,21,0
5107239174281360,1,62,4,0
5094178055263268,2,81,18,0
5114717360884215,0,66,5,0
5114720281431289,3,114,5,0
5114715158610176,0,91,4,0
5102125856326182,0,247,42,0
5107240086800940,7,240,3,0
5114754354381158,1,46,3,0
5114762805119107,1,99,5,0
5114724016983471,1,264,83,0
5113760891014102,0,55,3,0
5104929235010674,0,162,14,0
5101708709724986,0,50,3,0
5114754567509197,0,33,6,0
5101655238381507,0,42,3,0
5114730609903347,1,92,14,0
5100360937506247,65,760,82,0
5114746130927302,0,45,10,0
5113771088154078,2,63,3,0
5101727983076196,17,483,17,0
5100386594328770,2,166,6,0
5101766658232115,2,107,8,0
5100375676031906,383,1444,164,0
5097808679928188,1,91,17,0
5107234217922706,0,1094,28,0
5107244925979688,0,138,6,0
5105039539966263,0,154,16,0
5100376957394747,38,561,14,0
5101723830193936,0,85,8,0
5106081225773072,0,136,50,0
5101737870365074,4,53,100,0
5117790644085397,1,436,8,0
5106078143217872,0,32,4,0
5106080537904569,63,999,58,0
5101651376997431,30,92,146,0
5106075889566407,0,70,11,0
5094784584384548,29,1613,39,0
5114693798855145,14,103,35,0
5110156691513784,0,39,9,0
5107083278027984,12,1227,120,0
5107171366273308,0,82,52,0
5120521463402791,0,51,9,0
5119195015025442,3,17,4,0
5118431737160321,0,118,5,0
5131457372095756,16,491,65,0
5147723075160257,5,260,126,0
5121690397061003,20,204,34,0
5125572510352293,2,421,10,0
5125602015971731,5,543,10,0
5120127580505112,17,700,76,0
5125573393518823,43,866,101,0
5125573494444713,4,431,26,0
5125569979356046,6,240,24,0
5146690236973913,0,30,5,0
5126305613357533,1,57,104,0
5121661762283431,0,31,3,0
5120523239426994,0,65,10,0
5138972913698363,0,16,14,0
5120521740226152,0,71,14,0
5121738077910337,0,33,53,0
5121687736298183,0,141,185,0
5138352681780681,0,132,22,0
5123500969033905,1,141,757,0
5123519394616798,0,40,3,0
5123521212585009,2,79,21,0
5140604494551212,37,1219,136,0
5140594951723590,0,390,47,0
5123508200018894,0,137,14,0
5120272363168293,0,33,4,0
5130032881607320,0,23,5,0
5123465494925750,12,670,19,0
5139329287983521,0,27,6,0
5123514933183567,0,100,9,0
5123478555988901,5,86,14,0
5130312032195105,1,32,3,0
5136639339537043,5,80,33,0
5140766435836520,1,78,88,0
5130294909471636,2,103,9,0
5147433811846395,0,105,20,0
5130322297227126,0,32,5,0
5127960200485291,2,331,35,0
5123497193898974,0,30,9,0
5130290374378141,14,479,64,0
5130311950401607,1,38,3,0
5118142625620310,0,111,10,0
5138823160791708,1,48,9,0
5130242790786273,1,23,9,0
5125731931656745,44,337,60,0
5143398977900599,1,34,117,0
5139505524515629,0,16,11,0
5130275636383855,1,38,19,0
5138297882412128,1,26,10,0
5138335534678875,0,100,33,0
5123557220684933,171,187,12,0
5142307326142033,0,0,15,0
5138321118855227,0,84,45,0
5123488128698510,1,50,80,0
5143891594970338,0,47,37,0
5146061303718749,1,36,223,0
5138352681780681,0,132,22,0
5146483868304047,16,17,240,0
5141526977449735,0,34,133,0
5133226325317437,10,19,3,0
5146594615497714,0,4,164,0
5139539217097104,0,15,112,0
5138063539047332,0,54,16,0
5123416478974672,3,124,16,0
5123471492782832,1,5,8,0
5140625134193856,0,14,91,0
5144220677185848,0,29,6,0
5125622617604570,0,40,6,0
5118830196297666,1,49,7,0
5131108079634046,251,975,294,0
5140592272346258,0,12,3,0
5130346767581563,0,22,108,0
5123557220684933,171,187,12,0
5133226325317437,10,19,3,0
5138063539047332,0,54,16,0
5129155108669530,0,34,3,0
5125608927398750,0,24,3,0
5130107467335014,0,33,3,0
5127945632621382,0,75,12,0
5125612417321158,0,85,12,0
5145295492490047,0,27,6,0
5118857386137270,0,39,3,0
5138215263274053,3,658,319,0
5125607411159462,1,50,9,0
5121736675176396,0,43,6,0
5138213057332933,0,12,27,0
5118856515551714,0,38,9,0
5121736629041511,0,57,5,0
5121739770571095,0,21,10,0
5121720350156007,0,19,18,0
5139385704261486,0,6,4,0
5121667938657790,0,42,4,0
5121662538230760,4,80,11,0
5121741947676341,0,78,4,0
5129164213190989,2,134,26,0
5121714319795255,0,48,4,0
5119222517343023,0,123,24,0
5121708495482841,11,196,24,0
5135142079434302,2,124,112,0
5127944576444269,0,26,11,0
5119237453259228,1,107,6,0
5119236563280260,1,231,12,0
5127946408832674,0,39,6,0
5120120207442440,0,6,10,0
5120133795943512,0,5,6,0
5121714071544245,1,101,34,0
5120121431395165,443,2836,600,0
5120121412518633,0,6,6,0
5140889136009810,0,77,50,0
5118066602289467,0,11,64,0
5125764346809532,2,344,49,0
5123567278365334,0,36,10,0
5140612790620439,1,76,6,0
5140627248646528,1,101,3,0
5142075021992366,0,4,119,0
5138058027205083,0,60,12,0
5130318857639677,0,35,4,0
5138052377217520,0,121,10,0
5138043741931067,1,243,21,0
5130351569275795,0,205,34,0
5125632579076490,0,26,6,0
5130377196733244,0,36,10,0
5121254619873699,0,57,7,0
5135072163008353,1,99,21,0
5123564585882466,2,52,11,0
5123579547487626,0,67,4,0
5123569858643021,0,32,4,0
5123469039370849,66,1249,58,0
5138690178024343,3,126,7,0
5124236272209203,0,46,14,0
5123567911704248,31,751,150,0
5133689078156459,0,7,7,0
5138077631122607,0,20,3,0
5131050235205555,7,71,12,0
5138088951548424,0,85,57,0
5121724540528397,0,86,38,0
5138252085068181,15,93,25,0
5132558696186273,1,145,16,0
5141226311910028,0,26,31,0
5123583879152303,4,136,4,0
5123563818061940,3,280,5,0
5138345908504219,0,47,9,0
5123574190579044,4,317,32,0
5123564883939087,2,2196,4,0
5129170052975953,74,587,47,0
5138088469204137,1,65,32,0
5129167027044864,1,39,9,0
5118350994704177,0,51,6,0
5139382438470133,2,23,142,0
5131085522928896,10,460,35,0
5127848230922125,1,13,8,0
5133876934742522,0,60,62,0
5123480192552221,8,1062,126,0
5148576277079990,0,140,27,0
5142042566462586,4,68,9,0
5131083602198648,62,1838,89,0
5130365489907331,0,137,6,0
5131078192857736,0,20,5,0
5131085207835349,6,410,8,0
5128135156959235,0,20,4,0
5138062662437799,0,1,6,0
5123560806814085,1,27,10,0
5127917132065686,0,129,10,0
5127933888307592,0,30,5,0
5123560051578774,2,21,16,0
5120120013980931,0,20,23,0
5130346147088645,20,312,54,0
5138276302717034,6,836,22,0
5130366837592674,8,499,13,0
5131044556114614,0,66,25,0
5130314550347309,5,250,47,0
5135867050197947,0,31,36,0
5124279030522921,0,53,8,0
5140602602918085,0,59,4,0
5118071365441073,0,23,6,0
5138228211352175,0,33,3,0
5140600891381354,0,22,6,0
5138096740368433,5,380,11,0
5130284830559050,1,78,8,0
5140590938295564,38,1782,13,0
5140591550138163,4,161,23,0
5140595212551006,3,182,18,0
5130287830795630,0,93,3,0
5130286553108484,0,30,3,0
5130287819788743,0,84,23,0
5130289532110758,0,75,27,0
5130359794307938,0,31,3,0
5130315427743863,0,30,3,0
5130293910178286,0,59,6,0
5130295015899346,0,177,8,0
5130301481682706,1,33,3,0
5119241148178893,1,37,3,0
5130294909471636,2,103,9,0
5121653860216377,6,316,152,0
5130306921434804,2,185,9,0
5130302322382749,1,108,4,0
5120127412472512,1,9,12,0
5120120003234058,5,6,6,0
5119225510765070,0,2,3,0
5150334875863695,0,3,3,0
5145242506104787,5,263,13,0
5120128251593990,1000,1030,1002,0
5123456922551266,5,146,131,0
5123482818710115,3,295,15,0
5130391614657576,1,305,35,0
5121747896511235,2,255,9,0
5120520972931845,6,100,21,0
5148075166269950,0,0,204,0
5123515667710545,1,43,3,0
5139134047593811,0,19,114,0
5138027010852265,15,71,317,0
5117794707842002,0,9,52,0
5121369228706914,3,52,8,0
5130336327173991,1,60,21,0
5130337407467973,7,1047,59,0
5146553232918310,11,144,18,0
5130335926880872,11,2457,255,0
5130337997296297,0,26,4,0
5130337682984353,1,268,3,0
5130332356216888,0,15,4,0
5130342266045856,6,616,53,0
5130336957108329,13,946,110,0
5130341979521854,0,45,20,0
5130338659996715,34,1214,57,0
5138040319379705,0,63,53,0
5130350137181302,0,180,5,0
5138035503530857,0,38,34,0
5130301269608725,0,13,4,0
5118796769790725,0,51,11,0
5130105997756345,31,732,28,0
5130103434252542,0,130,6,0
5130244048555102,0,52,4,0
5138345585806334,6,115,71,0
5124456752613683,10,19,269,0
5130107018809578,0,151,11,0
5130120434811737,0,60,32,0
5130122302853186,3,82,6,0
5130108072890198,0,155,16,0
5130122367074734,0,138,21,0
5130104683889145,49,5501,322,0
5130106223204111,0,332,25,0
5130272556975668,1,41,3,0
5130175496324302,0,50,5,0
5120133687152718,0,5,8,0
5120121016418707,54,52,3,0
5130125620281821,3,271,18,0
5120120252274515,0,15,3,0
5121687834338962,0,92,8,0
5130106066702776,6,2127,83,0
5138273123434566,0,59,20,0
5130294351102332,7,183,30,0
5130275237662733,3,227,22,0
5127926552469945,0,28,7,0
5138260435664957,0,7,164,0
5133226630451721,1,11,3,0
5130076460688288,2,100,25,0
5130101379569399,4,492,65,0
5138033927258385,1,182,6,0
5146687195055044,0,346,7,0
5138802930615264,27,468,29,0
5138974650664894,0,57,3,0
5138971206092326,0,36,14,0
5138970338919091,0,44,18,0
5118449242607549,1,112,4,0
5123057281143033,0,36,3,0
5138340484482284,0,26,44,0
5138344988641029,0,83,9,0
5125764346809532,2,344,49,0
5138346708044656,0,88,7,0
5147014091508577,171,569,29,0
5139539983860174,2,185,199,0
5133622793212113,13,108,9,0
5138344141392370,0,60,24,0
5123456440468286,1,110,28,0
5123566024266206,2,130,5,0
5123552280053433,0,42,7,0
5123593962262048,2,56,12,0
5123462700204964,0,43,12,0
5138089681354974,0,12,9,0
5123588988601934,0,170,14,0
5124459702784362,3,169,26,0
5123484139130020,0,79,9,0
5123468825725562,0,57,3,0
5138040834752788,0,32,42,0
5130371684893663,0,22,4,0
5146759672111520,0,77,10,0
5130371430094154,0,20,6,0
5138019800843921,1,159,209,0
5128281862966983,148,1625,105,0
5127943682533416,0,75,5,0
5138043225244480,0,190,10,0
5138039295180815,0,216,18,0
5132587138295246,0,66,10,0
5131041136445125,2,28,6,0
5121728269005341,0,18,17,0
5127884398142762,0,17,4,0
5138027773690572,0,24,3,0
5121738853593487,1,86,12,0
5136971946795556,2,60,42,0
5119487839577623,0,35,5,0
5127889455162219,0,41,20,0
5127890000159653,0,15,11,0
5127890733639164,0,26,8,0
5141652613892342,13,186,23,0
